text,migration_relevance,similarity
"RT @HopeSarout: #syria #DeirEzzor
A little girl trying to collect the cooking oil that spilled on the floor, after dropping aid by… ",yes,0.20412414523193154
@ASOS_HeretoHelp @marksandspencer @nextofficial stop #syrianrefugee #children being exploited in your supply chains!,yes,0.2886751345948129
"RT @Mahiman73: Who is killing innocent ppl in #syria &amp; #yemen not #Jews , nor #Christian neither #Hindus but #Muslims… ",yes,0.22941573387056174
make america great again #trumpwall https://t.co/mC6zDyFjjq,yes,0.0
#UN aid chief voices ‘deep frustration’ as medical evacuation plan for Aleppo scrapped https://t.co/jsXiD3jEBj #syria #iraq,yes,0.4588314677411235
"MOTHER AGNES on #Aleppo lies
#syria #reuters #BBCNEWS #CNN #ap #breaking #WSJ #WorldNews #TIME  #guardian #skynews
https://t.co/j7Vb2Mq179",yes,0.22360679774997896
"Human Rights Watch: IS group mines kill, wounds hundreds of civilians, including dozens of children, in Syria town. @AP @hrw #syria",yes,0.41702882811414954
"RT @Terry_Andover: 300 Civilians killed by US atttacks
#syria #reuters #BBCNEWS #CNN #ap #breaking #WSJ #WorldNews   #guardian #skynews
htt…",yes,0.22941573387056174
RT @DrShajulIslam: 14 children killed still holding bags as they were heading to school in #idlib #syria today. How sad. Please share…,yes,0.42640143271122083
"MOTHER AGNES on #Aleppo lies
#syria #reuters #BBCNEWS #CNN #ap #breaking #WSJ #WorldNews #TIME  #guardian   #skynews
https://t.co/3nM2gUhlKG",yes,0.22360679774997896
#france openly supports the brutal torture and slaying of 250 children in #syria with financial and military aid https://t.co/w4KWpMcMmE,yes,0.4082482904638631
"RT @manatrue: #syria #uk #assad #russia #nato 

#serenashim knew and she could not be allowed to live woth that knowledge https://t.co/z1gp…",yes,0.20412414523193154
RT @natopapress: Starting tomorrow #GSMRome - Seminar on #Libya #MENA #WesternBalkans #syria #Iraq More information (IT/EN/FR):…,yes,0.24253562503633297
RT @AFPphoto: #syria Children run for cover following reported government air strikes on the rebel-held town of #Douma #AFP Photo…,yes,0.2182178902359924
"#MiddleEasteye Rebel fire 'kills six children' in Aleppo: 
  Language 
 Undefined

    ... https://t.co/bwvaVIszTi #syria",yes,0.5163977794943222
RT @BehzadMoezi: I'm crying today https://t.co/7U61Ysvg7I Mullahs whip #Children- #Iran have no shame either2destroy #kids'n #syria https:/…,yes,0.20412414523193154
"😢😢😢
Syria 
#terrorismHasToStop 
#endwar
#Idlib 
#SyriaCrisis 
#syria",yes,0.4082482904638631
"RT @hasanalmossa: Our children
Condemned to hope #syria https://t.co/to56fBi3bh",yes,0.5773502691896258
RT @SumerSloan: Never forget the children the world has lost #syria #Iraq #Gaza worldwide https://t.co/l8KZ1lZv3L,yes,0.4472135954999579
RT @Abihabib: Civilians in west Aleppo falling victim to FSA and other rebels launching rockets and suicide attacks. #syria,yes,0.2182178902359924
"RT @hasanalmossa: Our children
Condemned to hope #syria https://t.co/to56fBi3bh",yes,0.5773502691896258
RT @drudgeheadlines: Rancher yearns for #Trump #wall... It's #cartel land... https://t.co/yS3QXPpaqS,yes,0.0
RT @Radioirava: I'm crying today https://t.co/60Vv1gnRxK Mullahs whip #Children in #Iran have no shame either2destroy #kids'n #syria https:…,yes,0.2
This is heartbreaking. The remaining Drs in #syria are real heroes https://t.co/oW0GDnrzLi,yes,0.2581988897471611
"This gave me hope that I lost 5 years ago.' Meet Nadia, 19 yr old Syrian #refugee in our #MeWeSyria program: https://t.co/yqiY6V4fz8 #syria",yes,0.5309073193326754
"Australia plans to ban asylum seekers from ever visiting: CANBERRA, Australia (AP) — Australia on Sund... https://t.co/j0zj2KIuiJ #syria",yes,0.19611613513818404
UnderFollowed #Syria is out! https://t.co/ucrKM8SH3G Please #FF 4 #Syria @stephenalbert11 #syria,yes,0.25
@realDonaldTrump may need to build a #wall on our northern border. Canada has gone stupid. 🛇 Islam https://t.co/Q14mCsEtGj,yes,0.0
"RT @jo_seeker: #alqaeda Fighters in #syria 
Notice USAID in the background https://t.co/QvzNimLbjW",yes,0.24253562503633297
"To Syria, with love: Delaware ships supplies to refugees - The News Journal https://t.co/RmHKQaO9M6 #syria #syrianews",yes,0.23570226039551587
"RT @MSF_Sea: Meet Jamila - a mum to 10, a grandma to 13 &amp; a Syrian #refugee. She knows she'll be stuck in #Greece for months so… ",yes,0.2885537118791427
RT @fbhutto: Meron Semedar is a #refugee from #Eritrea. At #Oyw #ottawa he carried the refugee flag. The… https://t.co/QLWGMiBH6f,yes,0.696923425058676
RT @refugee_stories: The Carpenter of #Lampedusa This inspiring man makes crosses for the dead out of abandoned #refugee boats. https://t.c…,yes,0.348461712529338
"@ladygaga @NFL @FOXTV @pepsi PUNISH who tortured his #Mother &amp; got #refugee #fraud in #NYC is #Robert #Marcone
 https://t.co/YGerllzWN7",yes,0.3639563886444922
The latest The Refugee Daily! https://t.co/gC6a5qCYi6 Thanks to @ad198741 @OzRefugeeCounc @kathryn_buford #refugee #culture,yes,0.4023689270621825
RT @yaxle: A young #SouthSudan #refugee doing medical screening. She left Yei after her brother was shot dead. She doesn't kno…,yes,0.348461712529338
RT @dwnews: Hungarian voters weigh in on #refugee quotas https://t.co/iUsM8tqSL3 Follow @FannyFacsar in #Budapest for more. https://t.co/mI…,yes,0.48621073105374035
"When we get impatient, perhaps think again… #refugee https://t.co/Q4aj09fAGx",yes,0.49279927982674443
"RT @RT_com: URGENT: 95% Hungarians vote against EU #refugee quotas, but #referendum invalid due to low turnout - exit poll
https://t.co/8vo…",yes,0.7729851983261213
RT @DijkstraHylke: #Hungary referendum is a blow for #Orban. But 95% of voters said 'no' to #EU policy on #refugee reallocation. That's the…,yes,0.7567100029932011
"RT @RT_com: URGENT: 95% Hungarians vote against EU #refugee quotas, but #referendum invalid due to low turnout - exit poll
https://t.co/8vo…",yes,0.7729851983261213
"RT @RT_com: 98% of Hungarians reject #refugee quotas, but low turnout to rule referendum invalid - early results https://t.co/8vol06OrQj",yes,0.808957020670069
"RT @RT_com: 98% of Hungarians reject #refugee quotas, but low turnout to rule referendum invalid - early results https://t.co/8vol06OrQj",yes,0.808957020670069
RT @MediaGovGr: 71 new arrivals in Eastern Aegean islands - Read summary statement of #refugee flows 3/10/2016 https://t.co/cQxxmnOgp4 #Ref…,yes,0.3559563702119719
"RT @UNICEF_uk: Thank you @sarahwollaston, @Caroline_Ansell &amp; @JasonMcCartney for urging @AmberRudd_MP  to reunite #refugee #children with t…",yes,0.6565698352151748
#Hungary's referendum on #refugee quotas ruled invalid https://t.co/tRmr9itMlU #Migrants #Europe,yes,0.9907659622418868
"RT @doamuslims: Syrian #refugee children detained, beaten &amp; stripped naked for carrying toy guns in #Greece
https://t.co/UKc9L6dp6P… ",yes,0.6053274785083769
RT @DaystoTrump: Czech President Zeman says #MuslimBrotherhood masterminded #refugee crisis and is financed by several countries. https://t…,yes,0.4023689270621825
RT @HPSustainable: We're adding HP Learning Studios in Lebanon &amp; Jordan to help empower #refugee children https://t.co/Ilgi3lrHzv https://t…,yes,0.5209829429477049
RT @jennavehvi: #EU to deport #Afghan asylum seekers back. Not a sustainable way to resolve the situation. #Europe #refugee https://t.co/j0…,yes,0.3414213562373095
"#Ethiopia is creating 100,000 #jobs to tackle its #refugee problem https://t.co/tah4KGk6MZ via @qzafrica",yes,0.4140342101788418
"@ladygaga 
PUNISH who tortured his #Mother &amp; got #refugee #fraud in #NYC is #Robert #Marcone 
https://t.co/DBHBkhEnRC",yes,0.39163715500132423
RT @UNICEF_uk: “I don’t have a family. I’m an orphan. I need help.” A 14-year-old Afghan #refugee talks about being alone and abused in Gre…,yes,0.2885537118791427
RT @MatRefugeeConf: Want to know more about out #free #conference on #refugee #asylumseeker #MatExp ? Please RT and spread the word https:/…,yes,0.3559563702119719
"RT @philippe_dam: Which #EU states are contributing (or not enough, or not at all) to #refugee relocation from #Greece &amp; #Italy?… ",yes,0.3414213562373095
#EU could order return of #refugee crisis funding: #Athens urged to accelerate the process https://t.co/JuY3n6nXQe,yes,0.4023689270621825
RT @GerrySimpsonHRW: EU returning rejected asylum seekers to conflict-wracked #Afghanistan risks fuelling instability &amp; new #refugee flo…,yes,0.4023689270621825
.@PrimeministerGR Stop forcible deportation to Turkey of first #refugee under #EUTurkeyDeal,yes,0.5147120609333741
.@PrimeministerGR Stop forcible deportation to Turkey of first #refugee under #EUTurkeyDeal,yes,0.5147120609333741
RT @Wiebke_Judith: .@PrimeministerGR Stop forcible deportation  to Turkey of first #refugee under #EUTurkeyDeal https://t.co/zRNCN4aUGT,yes,0.4140342101788418
The Refugees/IDPs Daily is out! https://t.co/2FLmpojPeQ Stories via @labor4refugees1 @refugeestudies @Beth_Ferris #refugees #refugee,yes,0.4140342101788418
"RT @AP_Images: Exiled in despair, #migrants in #Greece are losing hope: https://t.co/KHfabz57rS #Photos by @PGiannakouris #refugee… ",yes,0.3725212401980843
RT @BabatundeUNFPA: Proud to stand with world leaders @UN who adopted a historic plan to address the #refugee crisis: https://t.co/8EUXtn0o…,yes,0.5414213562373096
@eucopresident Stop forcible deportation to Turkey of first Syrian #refugee under #EUTurkeyDeal,yes,0.49279927982674443
"RT @AP_Images: Exiled in despair, #migrants in #Greece are losing hope: https://t.co/KHfabz57rS #Photos by @PGiannakouris #refugee… ",yes,0.3725212401980843
"RT @IOM_Turkey: Every #migrant and #refugee’s story is unique, but a common thread of #humanmobility is connectivity.… ",yes,0.8289342762583558
RT @OneYoungWorld: So proud that this year's @Unilever delegation has committed to supporting a #refugee delegate to attend #OYW next…,yes,0.3559563702119719
.@Carle_org's Dr. Omar Al-Heeti talks about the conditions of #refugee camps during his work with @sams_usa https://t.co/5IkzVtc0ua,yes,0.3639563886444922
RT @TRobinsonNewEra: A Swedish woman in a wheel chair has been gang raped by up to 6 Muslim #refugee men https://t.co/Oz0687OAt2,yes,0.348461712529338
"RT @frankgaffney: Unvettable #refugee problem. 
62 are the KNOWN jihadis. How man UNKNOWN?
1 is too many. #StopImportingJihadists
 https://…",yes,0.39163715500132423
"RT @LucidHurricane_: Listen to #HillaryClinton talk about what a SCAM the fake '#refugee' crisis is
#TrumpTape #PodestaEmails https://t.co/…",yes,0.38172068075839793
"RT @LucidHurricane_: Listen to #HillaryClinton talk about what a SCAM the fake '#refugee' crisis is
#TrumpTape #PodestaEmails https://t.co/…",yes,0.38172068075839793
RT @EVERALDATLARGE: UN declares #Manus #Nauru to be world's worst #refugee camps. Lets close them today. There are 50 million refugees &amp; we…,yes,0.5525858577612696
"RT @Lars9596: BREAKING: The terror-suspects currently searched for in #Chemnitz, #Germany, is Jaber A. a ""#refugee"" from #Syria! Danke Frau…",yes,0.3725212401980843
"Every #migrant and #refugee’s story is unique, but a common thread of human mobility is connectivity.… https://t.co/P2DMmy6BXv",yes,0.7729851983261213
UN tells #Nauru to take urgent action to investigate abuse of #refugee children https://t.co/FM0gMaw3S8,yes,0.8504686227424478
Sign up for Thursday morning's @AngliAlliance webinar on how churches have responded to the #refugee crisis (10am)… https://t.co/wYivIhetH1,yes,0.3639563886444922
RT @FranTownsend: The Muslim #refugee who saved an American soldier https://t.co/KsWyzUSsGz,yes,0.456243478417038
RT @EVERALDATLARGE: UN declares #Manus #Nauru to be world's worst #refugee camps. Lets close them today. There are 50 million refugees &amp; we…,yes,0.5525858577612696
RT @AlArabiya_Eng: Syrian #refugee paintings snapped up in Greek auction https://t.co/IsArVoBdju #Syria #art https://t.co/06zt8CCcey,yes,0.33479118419449133
"RT @OzRefugeeCounc: Tonight's #QandA will be dedicated to #refugee policy.Tweet or submit a question &amp; make your voice heard.9.35pm,ABC.htt…",yes,0.3414213562373095
RT @AsylumSeekersOz: Stay tuned for tonight's #qanda #refugee #asylumseekers #unchainasylumseekersOz https://t.co/2cCnwrT1qt,yes,0.44077307558221646
RT @AsylumSeekersOz: Stay tuned for tonight's #qanda #refugee #asylumseekers #unchainasylumseekersOz https://t.co/2cCnwrT1qt,yes,0.44077307558221646
#Syrian #refugee #arrested for #planning #bomb #attack in #Germany  https://t.co/kyK3AmO3wr,yes,0.7508163313634132
"RT @PhelimKine: #Australia 's #refugee gulag: UNHCR declares #Manus Island detention center ""world's worst"" https://t.co/mnOroHPuhi… ",yes,0.3725212401980843
"RT @NiskanenCenter: Private #refugee resettlement, ""puts Americans in the driver's seat"" - @MLaCorte_ | @bpolitics @lauren_etter https://t.…",yes,0.4140342101788418
"RT @cooprojavabakur: A statistical campaign launched in #Rojava #refugee camps, to better understand conditions for #women https://t.co/Q3U…",yes,0.38172068075839793
RT @RichardBurgon: First day back and today our new Shadow Home Sec @HackneyAbbott challenging govt on treatment of vulnerable #refugee chi…,yes,0.3725212401980843
RT @RichardBurgon: First day back and today our new Shadow Home Sec @HackneyAbbott challenging govt on treatment of vulnerable #refugee chi…,yes,0.3725212401980843
RT @UNICEF_uk: #BREAKING: Home Sec @AmberRudd_MP commits to reunite all #refugee children in #Calais with family in UK by next wee…,yes,0.5644707842690466
RT @AuliCarl: Wheelchair-bound woman 'gang raped in #refugee centre' on #Gotland #Visby #island #Sweden #asylboende #asylsökare  https://t.…,yes,0.39163715500132423
"One day, I'll help empower young #refugee girls to stand up to their rights &amp; challenge cultural views #InternationalDayoftheGirl",yes,0.3639563886444922
RT @ilaria_armaroli: On the economics and politics of #refugee migration. A paper by @cepr_org https://t.co/nAitgj9xy2 https://t.co/CUOmuCj…,yes,0.3226128574608258
RT @UNICEFuk_action: #BREAKING: Home Sec @AmberRudd_MP commits to reunite all #refugee children in #Calais with family in UK by next wee…,yes,0.5644707842690466
RT @UNICEF: Britain has pledged to take in hundreds of children stuck in Calais 'jungle' #refugee camp. https://t.co/Atw5Ys1WiT via @ajengl…,yes,0.5414213562373096
RT @MuireannNiR: #Calais : doubts raised over accuracy of child #refugee census #unaccompaniedminors https://t.co/zN3OgFyuy0,yes,0.42677669529663687
@theresa_may Great. Let's start by pulling our weight on #refugee #crisis. Refugees most vulnerable to #trafficking https://t.co/uixRyO7vj8,yes,0.3725212401980843
Every parents wants their children to be safe &amp; secure. This #refugee family is no different https://t.co/FncAH37J4u #jnj @SavetheChildren,yes,0.5771571050001026
RT @Researchshop: Our new #refugee handbook helps sponsoring groups get ready for arrival &amp; integration. Featured here: https://t.co/MiMcU6…,yes,0.3725212401980843
RT @_Lord_Pepe: @lilyallen Hope a few of these fake #refugee 'children' turn up on your doorstep ❗️ Sure you'd find a spare room fo…,yes,0.5309073193326754
RT @Aethonaia: BREAKING: #Syrian #refugee arrested for #terror plot in #Germany commits #suicide in #jail https://t.co/9unoCEjqzu On purpos…,yes,0.3559563702119719
RT @UNICEF_uk: #BREAKING: Home Sec @AmberRudd_MP commits to reunite all #refugee children in #Calais with family in UK by next wee…,yes,0.5644707842690466
Refugee bricklaying program gives old skills a new fit #refugee #brick https://t.co/pA7jSVUccm,yes,0.44077307558221646
RT @SavetheChildren: Every parents wants their children to be safe &amp; secure. This #refugee family is no different https://t.co/prAh4f9jLj #…,yes,0.5771571050001026
RT @OxfamAmerica: Meet Brownkey Abdullahi: the first female refugee blogger living in the Dadaab #refugee camp. https://t.co/yaOdGcsY2L via…,yes,0.682842712474619
RT @XHNews: Syrian #refugee suspected of planning bomb attack in Germany committed suicide in prison:media…,yes,0.6380711874576984
"RT @nesta_uk: 3 ideas for #refugee &amp; migrant #integration will win €50,000 at #diogochallenge Awards Ceremony on 27 Oct. Tickets:… ",yes,0.808957020670069
RT @donateaphoto: Watch how @SavetheChildren is helping to give #refugee children a place where they can feel safe &amp; secure https://t.co/vX…,yes,0.5525858577612696
"RT @tsanga10: #Greece needs a year to properly shelter #refugee children. In the meantime, we have kids locked up &amp;/ homeless https://t.co/…",yes,0.5525858577612696
"RT @JasonLouMiller: “It’s hypocrisy to call yourself a #Christian and chase away a #refugee or someone seeking help, someone who is hungry…",yes,0.32853285321782955
RT @WFP: See how WFP is scaling up an innovative iris scan payment system in Jordan’s #Zaatari #refugee camp…,yes,0.3639563886444922
RT @CounterJihadUS: ISIS is using #refugee flows to infiltrate the West. Even the State Dept had to admit the truth #ThursdayThoughts https…,yes,0.3116736307086359
RT @CounterJihadUS: ISIS is using #refugee flows to infiltrate the West. Even the State Dept had to admit the truth #ThursdayThoughts https…,yes,0.3116736307086359
Putin: The Only World Leader Speaking Sense on Syria &amp; The Migrant Crisis https://t.co/TtuRp8Qysy #migrant #refugee #syria #usa #russia,yes,0.9608341482251327
RT @CounterJihadUS: ISIS is using #refugee flows to infiltrate the West. Even the State Dept had to admit the truth #ThursdayThoughts https…,yes,0.3116736307086359
RT @4corners: They're the human face of Australia's tough border policies - the more than 100 #refugee children living on Nauru.…,yes,0.5525858577612696
"Female refugee blogger from Dadaab—the world’s largest #refugee camp, speaks up for women &amp; justice #DayoftheGirl  https://t.co/h2G4AHKoYQ",yes,0.696923425058676
.@PrimeministerGR Stop forcible deportation to Turkey of Syrian #refugee Noori under #EUTurkeyDeal,yes,0.49279927982674443
RT @iamwatchingyooo: Watch how we are helping to give #refugee children a place where they can feel safe &amp; secure…,yes,0.6053274785083769
RT @Roh_Yakobi: My say on @lilyallen's apology to the #Afghan child #refugee and why she is wrong. https://t.co/q87Ghpas7S,yes,0.3639563886444922
"RT @StatePRM: Watch live: A/S Richard discusses US leadership on #refugee issues, today at 12pm EST https://t.co/2alZpiLdIp #withrefugees #…",yes,0.5771571050001026
RT @SavetheChildren: Watch how we are helping to give #refugee children a place where they can feel safe &amp; secure https://t.co/8KaNj3M7To #…,yes,0.5525858577612696
RT @HelpRefugeesUK: Many thanks to The Mentoring School for their support #volunteer #refugee #refugeeswelcome https://t.co/TjNICAbZOM,yes,0.6380711874576984
"RT @StatePRM: Watch live: A/S Richard discusses US leadership on #refugee issues, today at 12pm EST https://t.co/2alZpiLdIp #withrefugees #…",yes,0.5771571050001026
"RT @jeneambrose: For #Boston friends, @MSF_USA is running an interactive exhibit on #refugee experiences - Oct. 15-23 only. https://t.co/CS…",yes,0.3639563886444922
TOMORROW IS THE BIG DAY All ticket donations for #refugee kids' #education will be matched to double your impact!… https://t.co/v9FIgIZ2jX,yes,0.3559563702119719
RT @Capt_USA76: .@SpeakerRyan Tell your WIMP Friends @MittRomney Bush family a vote for #Hillary is a vote for #DEBT #JOBS #refugee…,yes,0.32853285321782955
"RT @RavenHUWolf: #Germany muslim migrant rips off lips, ears &amp; eyelids at #refugee shelter
https://t.co/IugjKebkO5
#BodyPartsMatter?… ",yes,0.8504686227424478
RT @JoeEEnglish: Great work by @StephenCowan and @SafePassageUK - taking decisive action for #refugee children in #Calais. Inspiring…,yes,0.6565698352151748
RT @JoeEEnglish: Great work by @StephenCowan and @SafePassageUK - taking decisive action for #refugee children in #Calais. Inspiring…,yes,0.6565698352151748
"RT @Kon__K: We have a group of #refugee women running Sunday to raise $ for @ASRC1, they're just $218 short of their target:  https://t.co/…",yes,0.3226128574608258
Afghan '#refugee' goes home to see his family before returning to UK while his son waits in the Jungle to join him next.,yes,0.3066054290269654
"RT @Kon__K: 128.

The number of #refugee children imprisoned in limbo on #Nauru by Oz Gov. Don't miss @4corners The Forgotten Children' MON…",yes,0.5309073193326754
RT @SputnikInt: Multiple deaths reported in blast at #refugee camp near #Syria-#Jordan border  https://t.co/UWeFTbqZSS #SyriaCrisis,yes,0.39163715500132423
#German mayor begs for help as #police tackle #refugee crimewave https://t.co/nEO1yNXb3K via @MailOnline,yes,0.42677669529663687
"PUNISH who tortured his #Mother &amp; got #refugee #fraud in #NYC is #Robert #Marcone 
https://t.co/asPsRYy3Tu https://t.co/3hZDunjpgi",yes,0.3226128574608258
"RT @yfpeacei: Something very deep summed up in a very beautiful story by #Terriblytinytales.
#Refugeecrisis #refugee #Globalcrisis https://…",yes,0.38172068075839793
"RT @avanconia: 🇺🇸Government concealing😷COSTLY #refugee disease rate😷
@POTUS: Is there anything you won't lie to us about?
👉🔗… ",yes,0.39163715500132423
A good news: when the asylum seeker help the host community. My latest post for @espressonline #refugee https://t.co/27elBIjAh4“modello-p”/,yes,0.3414213562373095
"RT @FemalePreppers: Syrian #refugee crashes wedding in church in Duisburg/Germany, yelling #allahuakbar. What else?  https://t.co/EGaZc643Cf",yes,0.3725212401980843
RT @TheWilsonCenter: Finding common ground in the politicized sphere of #refugee policy @cassidyjosephp https://t.co/nOjcif5JT8,yes,0.4140342101788418
Roundtable discussion on #refugee integration with CAN expert Naomi Alboim @QueensSPS and Estonian Government repre… https://t.co/ObXWEDzbEL,yes,0.39163715500132423
"RT @sufeilu: The Sun ""mistakes"" 32 yr old Home Office interpreter as a #refugee child. Or they knew and just lied #DontBuyTheSun  https://t…",yes,0.348461712529338
"MPG research on EU #refugee integration standards &amp; recast are 1st step in 6yr. #NIEM tool. Read these papers here
https://t.co/zvdAHAoWMP",yes,0.348461712529338
RT @humanityfirstuk: HF continues to support #refugee children escaping from #Syria into neighbouring #Turkey and #Jordan https://t.co/8W6J…,yes,0.6053274785083769
"Next week, European administrators will collaborate w/ US counterparts on supporting #refugee youth in schools:… https://t.co/quK4d6Xkf8",yes,0.39163715500132423
#Lebanese camps for Syrians witness the rise of the #connected #refugee https://t.co/dTpdhiEdOi,yes,0.4140342101788418
RT @hpg_odi: ODI's @SaraPantuliano on the ripple effect of Australian &amp; European #refugee policy in @WhyDev: https://t.co/S7ms3dCYRD,yes,0.3725212401980843
Syrian #refugee family thankful for freedom in Canada: https://t.co/4FWYtQT9At https://t.co/Q9KELySj3W,yes,0.3639563886444922
"RT @EminaHRW: On violence, inhuman conditions and #mentalhealth in #refugee camp in Greece, by @ShanthaHRW https://t.co/rIlP8D6i7U https://…",yes,0.348461712529338
Fairytale #crochet covers the entire house: A project that gives hope to #refugee women  https://t.co/mzTj8Lyr0f… https://t.co/YbTTaNdAiG,yes,0.3226128574608258
RT @human_security: @fy_elmas: what we experience  is a #refugee #policy crisis not a #refugeecrisis. We need legal pathways for those…,yes,0.5771571050001026
RT @UNICEF: Are you with us? We’re calling on the European Council to put children first &amp; protect #refugee &amp; #migrant children…,yes,1.0983332121373306
RT @PoetTomDavis: The #refugee camp by Thomas Davis. #poem #poems #poetry #refugeecrisis #refugee #refugeeswelcome https://t.co/FEx82vqOzI,yes,1.2106549570167537
"I went to Makassar Sulewesi in Indonesia in August to meet #refugee friends. 
This happened:
https://t.co/W0vKOqUuWR",yes,0.3559563702119719
"RT @Maintenonmadame: Well said, @4corners  @SallyJackson 
Thank you 4 yr courage in telling truth abt #refugee #children in o/s detentio… ",yes,0.5644707842690466
@nelsonssenyange #uganda best #refugee #hospitality,yes,0.7634413615167959
RT @wrcommission: We are hiring! Join us &amp; be part of the movement to protect the rights &amp; improve the lives of #refugee women+girls:…,yes,0.2885537118791427
"RT @RavenHUWolf: #Germany #Cologne: Broad daylight #Merkel's muslim #refugee biked around #Longerich, harassing women &amp; masturbating… ",yes,0.4140342101788418
"RT @hakamshahwan: Almost 10 years of waiting,families of #nahrelbared #refugee camp in Leb look forward to reconstruction of camp.UNR… ",yes,0.3170017710367744
Because of @JoeBiden #AmericanWomen under #refugee #rape crisis #Minnesota  little girl in #Utah rape RapistEnabler Biden,yes,0.4023689270621825
RT @FoxNews: FOX &amp; FRIENDS: D'Souza calls #refugee situation 'morality at someone else's expense' | #FOXNewsWorld…,yes,0.4140342101788418
RT @FairfaxForeign: He spent a year stuck in an airport. Now the Syrian #refugee lives near Melbourne's.  https://t.co/d2QtzBlDhx @smh @the…,yes,0.33479118419449133
RT @hpg_odi: ODI's @SaraPantuliano on the ripple effect of Australian &amp; European #refugee policy in @WhyDev: https://t.co/S7ms3dCYRD,yes,0.3725212401980843
RT @human_security: Thank you for your speech about #institutional #responses to #refugee #crisis @AlpOzerdem @fy_elmas,yes,0.44077307558221646
RT @MartinRJay: #EU #refugee program in #Greece seems to be having teething problems https://t.co/FD31Tlbdtt,yes,0.4140342101788418
"RT @TGSNTtv: #Syrian #refugee in #Germany with 4 wives, 22 kids sparks social media fuss over welfare
#WhiteGenocide https://t.co/BV5Cem3fKV",yes,0.3639563886444922
"RT @TGSNTtv: #Syrian #refugee in #Germany with 4 wives, 22 kids sparks social media fuss over welfare
#WhiteGenocide https://t.co/BV5Cem3fKV",yes,0.3639563886444922
RT @ValerioDeC: Finally safe. Syrian #refugee kids just arrived with their families at Rome airport thanks to the…,yes,0.4023689270621825
"#SyrianRefugees give tours of Berlin featuring #refugee shelters, Syrian restaurants. Goal=give the refugees a face… https://t.co/2TjrlUu6vn",yes,0.3639563886444922
RT @WSMIreland: People have gathered in #Dublin to protest the eviction of the #Calais #refugee camp and to demand Ireland take 200…,yes,0.33479118419449133
RT @NetworksManager: LOOK #calais muslims #refugee camp ONLY 3 kids ALL rest islamic army waiting 4 orders.#MAGA #DC #brexit #NYC #EURef ht…,yes,0.3559563702119719
Voices: #Botswana has its own #refugee crisis — #elephants https://t.co/p8Pjd0r6qN via @usatoday,yes,0.456243478417038
"#Migrants' relocation from #TheJungle #refugee camp near #Calais, #France (NPR) https://t.co/SoUe7buiX5",yes,0.456243478417038
RT @KentPage: 2016: +241K #refugee &amp; migrant children sought asylum in #Europe. Read how #UNICEF helps: https://t.co/Yywa05X5MZ v…,yes,1.0271749109060615
"#UK paper calls middle aged #Calais #migrant a ""16-year-old #refugee”|#France #MilitayAgedMen #Welfare #Canada #kids https://t.co/QTMOZbKswi",yes,0.808957020670069
"RT @cochetel: Syrian #refugee children working in awful conditions in Istanbul. Kids should be kids, and have access to school  https://t.c…",yes,0.5414213562373096
RT @bdmowell: #Italian prime minister repeats threat to veto #EU #refugee quotas for his country  https://t.co/GskBOOj9z3,yes,0.39163715500132423
"RT @AndyTilsley: 'Last time the camp was cleared, about 120 #refugee children went missing. We cannot let this happen again.' https://t.co/…",yes,0.5644707842690466
"(ULTIMATE GRAVY TRAINER) #Syrian #refugee with FOUR #WIVES and 23 #CHILDREN ‘#claims $400,000 a year in #BENEFITS 👁https://t.co/0ZP2vFKgAJ",yes,0.3639563886444922
"Canadians becoming more #immigrant friendly amid #refugee crisis, survey finds https://t.co/X5DxPdfJD2",yes,0.456243478417038
"RT @cochetel: Syrian #refugee children working in awful conditions in Istanbul. Kids should be kids, and have access to school  https://t.c…",yes,0.5414213562373096
"RT @AndyTilsley: 'Last time the camp was cleared, about 120 #refugee children went missing. We cannot let this happen again.' https://t.co/…",yes,0.5644707842690466
"(ULTIMATE GRAVY TRAINER) #Syrian #refugee with FOUR #WIVES and 23 #CHILDREN ‘#claims $400,000 a year in #BENEFITS 👁https://t.co/0ZP2vFKgAJ",yes,0.3639563886444922
RT @EUSocialInnov: Huge congrats to 2016's #diogochallenge winners! Impressive #socinn solutions to #refugee and #migrant integration…,yes,0.8504686227424478
"RT @cochetel: Syrian #refugee children working in awful conditions in Istanbul. Kids should be kids, and have access to school  https://t.c…",yes,0.5414213562373096
"RT @RepublicSilence: Afghan child #refugee asks #AshrafGhani &amp; @afgexecutive in tears"" Have you ever asked yourselves why people flee… ",yes,0.39163715500132423
"RT @SolnsAlliance: .@TheEconomist explains what makes the #Uganda #refugee policy so successful:

https://t.co/UJ0pwsrUON",yes,0.42677669529663687
"RT @RefugeeInfoBus: 1,500 vulnerable #refugee children are housed in white containers. They are watching the community they lived in be… ",yes,0.5414213562373096
RT @AthensLiveGr: The situation in the #refugee camp of Elliniko is very challenging. #RefugeesGR #Greece #AthensLive https://t.co/sG71Ypjf…,yes,0.38172068075839793
"RT @yaxle: 3 months ago, it was a tiny Ugandan village. Now it’s the world’s fourth-largest #refugee camp - https://t.co/LjGuPfRVUS",yes,0.3170017710367744
#ICYMI: Perth lawyer raised in Ugandan #refugee camp after fleeing South Sudan wins industry award… https://t.co/xzjTpCBb7H,yes,0.39163715500132423
